id,listing_url,scrape_id,source,name,description,picture_url,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,bathrooms_type
15062047,https://www.airbnb.com/rooms/15062047,20250302033917,city scrape,Coriandolo - Palazzo Morosini degli Spezieri,"Located on the ‘piano nobile’ of Palazzo Morosini degli Spezieri, Coriandolo is a jaw-dropping 74 m2 apartment boasting stunning views over Rio di Sant’Agostin. This lovely apartment is composed of two double bedrooms, two bathrooms and a living room with eat-in kitchen. Its sumptuous  architecture is enhanced by the 3.6 metre ceilings, sky-high windows and magnificent furnishings.<br /><br />Energy Class Code 51191/2022 - Class E",https://a0.muscache.com/pictures/234939b4-371b-4ef9-b54b-5cce9c68a2fb.jpg,94193482,https://www.airbnb.com/users/show/94193482,Valeria,2016-09-08,"Venice, Italy",within an hour,100%,100%,t,10.0,13.0,"['email', 'phone', 'work_email']",t,t,San Polo,Isole,45.438351,12.328132,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Smoke alarm"", ""Bidet"", ""HDTV with Chromecast, Netflix, standard cable"", ""High chair"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Outdoor furniture"", ""Radiant heating"", ""Malin + Goetz conditioner"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Hair dryer"", ""Ethernet connection"", ""Long term stays allowed"", ""Paid parking garage off premises"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Laundromat nearby"", ""Wifi"", ""Exterior security cameras on property"", ""Refrigerator"", ""Central heating"", ""Cleaning products"", ""Dishwasher"", ""Keypad"", ""Outdoor dining area"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Malin + Goetz shampoo"", ""Extra pillows and blankets"", ""Bluetooth sound system"", ""Canal view"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Shared backyard \u2013 Fully fenced"", ""Cleaning available during stay"", ""Luggage dropoff allowed"", ""Single level home"", ""Waterfront"", ""Board games"", ""Freezer"", ""Self check-in"", ""Cooking basics"", ""Crib"", ""First aid kit"", ""City skyline view"", ""Safe"", ""Pack \u2019n play/Travel crib"", ""Malin + Goetz body soap"", ""Drying rack for clothing"", ""Kitchen"", ""Iron"", ""Bed linens""]",500.0,2,28,2,2,99,99,2.0,99.0,t,10,15,33,194,2025-03-02,79,26,3,186,22,156,78000.0,2025-02-19,4.99,4.97,4.96,4.97,4.95,5.0,4.9,t,10,10,0,0,0.84,baths
15062148,https://www.airbnb.com/rooms/15062148,20250302033917,city scrape,Rafano - Palazzo Morosini degli Spezieri,"Rafano is a hip and refined duplex of 80 m2 featuring a double bedroom with king size bed, a living room with dinning area and two bathrooms. It is located on the second and third floor of the palazzo, with views on the palace’s picturesque and quiet inner court.<br /><br />Locazione turistica: 027042-LOC-01780<br />CIN: IT027042B4PXKS4XMJ<br />Energy Class Code 51161/2022 - Class F",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTUwNjIxNDg%3D/original/5b4ae92a-4fe7-41d1-9fb3-860a918e3f7c.jpeg,94193482,https://www.airbnb.com/users/show/94193482,Valeria,2016-09-08,"Venice, Italy",within an hour,100%,100%,t,10.0,13.0,"['email', 'phone', 'work_email']",t,t,San Polo,Isole,45.438351,12.328132,Entire rental unit,Entire home/apt,2,2.0,2 baths,1.0,1.0,"[""Smoke alarm"", ""Drying rack for clothing"", ""Bidet"", ""HDTV with Chromecast, Netflix, standard cable"", ""High chair"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Outdoor furniture"", ""Elevator"", ""Radiant heating"", ""Malin + Goetz conditioner"", ""Dedicated workspace"", ""Induction stove"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Hair dryer"", ""Dryer \u2013 In building"", ""Long term stays allowed"", ""Paid parking garage off premises"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Laundromat nearby"", ""Wifi"", ""Exterior security cameras on property"", ""Refrigerator"", ""Central heating"", ""Cleaning products"", ""Dishwasher"", ""Keypad"", ""Outdoor dining area"", ""Garden view"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Bluetooth sound system"", ""Malin + Goetz shampoo"", ""Babysitter recommendations"", ""Free washer \u2013 In building"", ""Coffee"", ""Canal view"", ""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Shared backyard \u2013 Fully fenced"", ""Paid crib - available upon request"", ""Luggage dropoff allowed"", ""Courtyard view"", ""Waterfront"", ""Board games"", ""Freezer"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Self check-in"", ""City skyline view"", ""Safe"", ""Malin + Goetz body soap"", ""Extra pillows and blankets"", ""Blender"", ""Kitchen"", ""Iron"", ""Bed linens""]",271.0,2,28,2,2,99,99,2.0,99.0,t,14,30,53,264,2025-03-02,2,0,0,253,0,0,0.0,2023-09-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,10,10,0,0,0.02,baths
15062264,https://www.airbnb.com/rooms/15062264,20250302033917,city scrape,Anice - Palazzo Morosini degli Spezieri,"Located on the second ‘piano nobile’, Anice is the Palace’s largest and most spectacular apartment in Palazzo Morosini degli Spezieri. This stately residence includes a large living room, three bedrooms, three bathrooms, a dine-in kitchen, and gorgeous canal views. Towering ceilings, mesmerising canal views, stylish custom-made Italian furnishings make this space a royal dwelling.<br /><br />Locazione Turistica: 027042-LOC-01781<br />CIN: IT027042B4GN6NBVKA<br />Energy Class Code 51171/2022 - Class E",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTUwNjIyNjQ%3D/original/48156ac4-d1e8-4e0d-8773-9b94fb1e6995.jpeg,94193482,https://www.airbnb.com/users/show/94193482,Valeria,2016-09-08,"Venice, Italy",within an hour,100%,100%,t,10.0,13.0,"['email', 'phone', 'work_email']",t,t,San Polo,Isole,45.43835,12.32813,Entire rental unit,Entire home/apt,6,3.0,3 baths,3.0,3.0,"[""Smoke alarm"", ""High chair"", ""Outdoor furniture"", ""Shower gel"", ""Shampoo"", ""Dedicated workspace"", ""Hot water"", ""Children\u2019s dinnerware"", ""Hair dryer"", ""Long term stays allowed"", ""Baking sheet"", ""Oven"", ""Wifi"", ""Exterior security cameras on property"", ""Refrigerator"", ""Dishwasher"", ""Keypad"", ""Outdoor dining area"", ""Garden view"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Stove"", ""Free dryer \u2013 In unit"", ""TV with standard cable"", ""Canal view"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Shared backyard \u2013 Fully fenced"", ""Indoor fireplace"", ""Luggage dropoff allowed"", ""Courtyard view"", ""Waterfront"", ""Shared patio or balcony"", ""Self check-in"", ""Cooking basics"", ""Crib"", ""First aid kit"", ""City skyline view"", ""Heating"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Kitchen"", ""Iron"", ""Bed linens"", ""Bathtub""]",792.0,2,28,2,2,99,99,2.0,99.0,t,10,21,35,189,2025-03-02,79,24,2,178,24,144,114048.0,2025-02-20,5.0,4.99,5.0,4.99,5.0,4.99,4.95,t,10,10,0,0,0.82,baths
15062321,https://www.airbnb.com/rooms/15062321,20250302033917,city scrape,Ginepro - Palazzo Morosini degli Spezieri,"Ginepro is located on the second ‘piano nobile’ where architectural details are reminiscent XII Century grandeur. Composed of one double bedroom, an eat-in kitchen, and two bathrooms, it has a lavish quality yet an understated elegance which make it a perfect space for both relaxing and entertaining.<br /><br />Locazione turistica: 027042-LOC-01782<br />CIN: IT027042B4BBC35BJA<br />Energy Class Code 51180/2022 - Class D",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTUwNjIzMjE%3D/original/c71ae52a-51c8-40d9-ad1f-792f4265bc7c.jpeg,94193482,https://www.airbnb.com/users/show/94193482,Valeria,2016-09-08,"Venice, Italy",within an hour,100%,100%,t,10.0,13.0,"['email', 'phone', 'work_email']",t,t,San Polo,Isole,45.438351,12.328132,Entire rental unit,Entire home/apt,2,2.0,2 baths,1.0,2.0,"[""Smoke alarm"", ""Bidet"", ""HDTV with Chromecast, Netflix, standard cable"", ""High chair"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Radiant heating"", ""Private patio or balcony"", ""Malin + Goetz conditioner"", ""Dedicated workspace"", ""Induction stove"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Hair dryer"", ""Ethernet connection"", ""Long term stays allowed"", ""Paid parking garage off premises"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Laundromat nearby"", ""Wifi"", ""Exterior security cameras on property"", ""Refrigerator"", ""Central heating"", ""Cleaning products"", ""Dishwasher"", ""Keypad"", ""Outdoor dining area"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Malin + Goetz shampoo"", ""Extra pillows and blankets"", ""Bluetooth sound system"", ""Babysitter recommendations"", ""Canal view"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Shared backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Single level home"", ""Waterfront"", ""Freezer"", ""Self check-in"", ""Cooking basics"", ""Crib"", ""First aid kit"", ""City skyline view"", ""Safe"", ""Malin + Goetz body soap"", ""Drying rack for clothing"", ""Kitchen"", ""Iron"", ""Bed linens""]",381.0,2,28,2,2,99,99,2.0,99.0,t,3,13,19,165,2025-03-02,67,24,2,154,24,144,54864.0,2025-02-08,5.0,5.0,4.99,4.98,5.0,4.95,4.91,t,10,10,0,0,0.7,baths
15062388,https://www.airbnb.com/rooms/15062388,20250302033917,city scrape,RabarbarO - Palazzo Morosini degli Spezieri,"Located on the third floor of Palazzo Morosini degli Spezieri, Rabarbaro is a hip one-bedroom, one-bathroom apartment measuring 70 m2. It features exposed whitewashed wooden beams, walls in Venetian stucco, terrazzo marble floors, and a contemporary design. It is ideal for young couples.<br /><br />Locazione turistica: 027042-LOC-01783<br />CIN: IT027042B4SPXPSDSW<br />Energy Class Code 51182/2022 - Class E",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTUwNjIzODg%3D/original/a01849e5-d19f-4d11-86fa-081a373ddae2.jpeg,94193482,https://www.airbnb.com/users/show/94193482,Valeria,2016-09-08,"Venice, Italy",within an hour,100%,100%,t,10.0,13.0,"['email', 'phone', 'work_email']",t,t,San Polo,Isole,45.438351,12.328132,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Bidet"", ""High chair"", ""Coffee maker: Nespresso"", ""Outdoor furniture"", ""Shower gel"", ""Elevator"", ""Radiant heating"", ""Malin + Goetz conditioner"", ""Dedicated workspace"", ""Induction stove"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Hair dryer"", ""Free dryer \u2013 In building"", ""Ethernet connection"", ""Shared backyard \u2013 Not fully fenced"", ""Long term stays allowed"", ""Paid parking garage off premises"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Wifi"", ""Exterior security cameras on property"", ""Refrigerator"", ""Central heating"", ""Cleaning products"", ""Dishwasher"", ""Keypad"", ""Outdoor dining area"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Malin + Goetz shampoo"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Single level home"", ""Waterfront"", ""Board games"", ""Freezer"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Self check-in"", ""HDTV with standard cable, Chromecast"", ""Crib"", ""First aid kit"", ""Safe"", ""Pack \u2019n play/Travel crib"", ""Malin + Goetz body soap"", ""Drying rack for clothing"", ""Kitchen"", ""Iron"", ""Bed linens""]",294.0,2,28,2,2,99,99,2.0,99.0,t,19,46,70,271,2025-03-02,14,3,0,260,4,18,5292.0,2024-10-15,5.0,5.0,5.0,5.0,4.93,5.0,4.71,t,10,10,0,0,0.15,bath
15064747,https://www.airbnb.com/rooms/15064747,20250302033917,city scrape,Zenzero - Palazzo MOrosini degli Spezieri,"This over-the-top 110 m2 apartment offers the ultimate Venetian abode. It boasts 3.6 metre ceilings, enormous rooms and quintessential Venetian views. Zenzero is located on the first floor also called ‘piano nobile’ or ‘noble floor’ of Palazzo Morosini degli Spezieri where traditionally Venetian nobles used to live and entertain and is composed of two bedrooms, an eat-in kitchen, two bathrooms and a large living room with balcony.<br /><br />Energy Class Code 51196/2022 - 51194/2022 - Class D/E",https://a0.muscache.com/pictures/fd5b71c7-0688-4658-a70c-f6fd786973a4.jpg,94193482,https://www.airbnb.com/users/show/94193482,Valeria,2016-09-08,"Venice, Italy",within an hour,100%,100%,t,10.0,13.0,"['email', 'phone', 'work_email']",t,t,San Polo,Isole,45.438351,12.328132,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Smoke alarm"", ""Drying rack for clothing"", ""Bidet"", ""HDTV with Chromecast, Netflix, standard cable"", ""High chair"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Shampoo"", ""Outdoor furniture"", ""Radiant heating"", ""Private patio or balcony"", ""Malin + Goetz conditioner"", ""Dedicated workspace"", ""Induction stove"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Hair dryer"", ""Ethernet connection"", ""Long term stays allowed"", ""Paid parking garage off premises"", ""Baking sheet"", ""Oven"", ""Dining table"", ""Wifi"", ""Exterior security cameras on property"", ""Refrigerator"", ""Central heating"", ""Cleaning products"", ""Dishwasher"", ""Keypad"", ""Outdoor dining area"", ""Garden view"", ""Essentials"", ""Central air conditioning"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Bluetooth sound system"", ""Babysitter recommendations"", ""Canal view"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Shared backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Single level home"", ""Courtyard view"", ""Waterfront"", ""Board games"", ""Freezer"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Self check-in"", ""Crib"", ""First aid kit"", ""City skyline view"", ""Safe"", ""Malin + Goetz body soap"", ""Extra pillows and blankets"", ""Kitchen"", ""Iron"", ""Bed linens"", ""Bathtub""]",598.0,2,28,2,2,99,99,2.0,99.0,t,12,19,33,176,2025-03-02,69,29,3,167,28,174,104052.0,2025-02-22,5.0,5.0,5.0,4.99,5.0,4.97,4.96,t,10,10,0,0,0.73,baths
15080456,https://www.airbnb.com/rooms/15080456,20250302033917,city scrape,Ca' Del Monastero 6 Apartment for 4 Guests!,"Mosey on up to this cosy new condo with 2 bedrooms, 2 bathrooms and heaps of appeal.<br />Boasting pretty views towards the sleepy Church, Campo and Rio de San Degolà, the apartment sleeps 4 with ease on the 2nd floor reached by lift.",https://a0.muscache.com/pictures/c1b2b34f-5813-4b75-a7d6-0080abec5c00.jpg,669047,https://www.airbnb.com/users/show/669047,Views On Venice,2011-06-06,"Venice, Italy",within an hour,100%,100%,t,85.0,126.0,"['email', 'phone']",t,t,Santa Croce,Isole,45.44202,12.32678,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Shampoo"", ""Air conditioning"", ""Elevator"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Refrigerator"", ""TV"", ""Dishwasher"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Stove"", ""Dishes and silverware"", ""Dryer"", ""Cooking basics"", ""Heating"", ""Washer"", ""Kitchen"", ""Iron""]",253.0,1,1125,2,4,1125,1125,2.8,1125.0,t,29,44,62,325,2025-03-02,45,18,0,265,17,108,27324.0,2025-01-01,4.84,4.89,4.93,4.82,4.87,4.91,4.8,t,80,80,0,0,0.44,baths
15081349,https://www.airbnb.com/rooms/15081349,20250302033917,city scrape,Ca' Del Monastero 7 with Private Roof Terrace,"Situated on the 3rd floor at the top of the residence and reached by lift to the 2nd floor and then taking one flight of stairs, this new ‘sleeps 4’ apartment comprises a hugely characterful main room dominated by a spectacular sloping beamed ceiling and incorporating all the main living/sleeping areas of the apartment in one!",https://a0.muscache.com/pictures/994c8de1-7df0-44d1-a4c4-e162e60cd4c4.jpg,669047,https://www.airbnb.com/users/show/669047,Views On Venice,2011-06-06,"Venice, Italy",within an hour,100%,100%,t,85.0,126.0,"['email', 'phone']",t,t,Santa Croce,Isole,45.4421,12.32684,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Shampoo"", ""Air conditioning"", ""Private patio or balcony"", ""Hot water"", ""Hair dryer"", ""Ethernet connection"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Dishwasher"", ""Essentials"", ""Host greets you"", ""Hangers"", ""Stove"", ""Babysitter recommendations"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Dryer"", ""Cooking basics"", ""Heating"", ""Extra pillows and blankets"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens""]",257.0,1,1125,2,4,1125,1125,2.8,1125.0,t,24,46,72,317,2025-03-02,79,9,0,257,9,54,13878.0,2024-11-04,4.78,4.86,4.84,4.77,4.86,4.96,4.62,t,80,80,0,0,0.78,bath
16023990,https://www.airbnb.com/rooms/16023990,20250302033917,city scrape,Apt. Avogaria Canal View (Historical Centre),"Furnished apartment with a modern and sophisticated style located in the heart of the Historic Center in the Dorsoduro district, a very elegant and quiet area of Venice. It consists of a living room with a kitchenette, two spacious bedrooms (one double and one twin) and two shower bathrooms. Wooden floors, air conditioning, washing machine and dishwasher. Upon request, 2 additional sleeping places (sofa bed). Maximum capacity 6 people. The host will welcome you from 3:00 Pm to 8:00 Pm.",https://a0.muscache.com/pictures/prohost-api/Hosting-16023990/original/06d72be4-583e-49eb-bc92-532a9ec7a1d2.jpeg,2634978,https://www.airbnb.com/users/show/2634978,Veniceapartment-Com,2012-06-14,"Venice, Italy",within an hour,98%,98%,f,136.0,136.0,"['email', 'phone']",t,t,Dorsoduro,Isole,45.43337,12.32258,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,4.0,"[""Smoke alarm"", ""Air conditioning"", ""Hot water kettle"", ""Hot water"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""Refrigerator"", ""Dishwasher"", ""Essentials"", ""Host greets you"", ""Stove"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Freezer"", ""Crib"", ""Heating"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens""]",232.0,1,1125,3,3,1125,1125,3.0,1125.0,t,19,31,48,321,2025-03-02,23,1,0,261,1,6,1392.0,2024-07-11,4.74,4.91,4.87,4.35,4.48,4.78,4.43,t,134,134,0,0,0.23,baths
16061001,https://www.airbnb.com/rooms/16061001,20250302033917,city scrape,Casa Leoni,"My place is close to great panoramic views of the North Lagoon and the Biennale It has every comfort, heating, air conditioning, Wi-Fi, TV.<br />Piazza San Marco and The Rialto Bridge are quickly within walking distance and is served very comfortably by the vaporetti.<br />In the immediate vicinity there are shops, bars, restaurants, pizzerias and two supermarkets. <br />My place is good for couples, but it can be hosted comfortably . <br />To be added municipal tourist tax.",https://a0.muscache.com/pictures/742007a5-3d08-427f-8148-94fb4ebeedd7.jpg,14269771,https://www.airbnb.com/users/show/14269771,Mina,2014-04-14,"Venice, Italy",within an hour,100%,100%,f,2.0,3.0,"['email', 'phone']",t,t,Castello,Isole,45.43765,12.35008,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,5.0,"[""Bidet"", ""Air conditioning"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Toaster"", ""Hair dryer"", ""Dining table"", ""Oven"", ""Wifi"", ""Refrigerator"", ""TV"", ""Dishwasher"", ""Electric stove"", ""Essentials"", ""Hangers"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker"", ""Waterfront"", ""Freezer"", ""Clothing storage: closet and dresser"", ""Cooking basics"", ""Bay view"", ""Heating"", ""Drying rack for clothing"", ""Washer"", ""Kitchen"", ""Iron"", ""Bed linens""]",160.0,2,1125,2,2,1125,1125,2.0,1125.0,t,29,43,57,327,2025-03-02,330,51,1,267,51,255,40800.0,2025-02-23,4.76,4.87,4.75,4.92,4.92,4.75,4.72,t,2,2,0,0,3.56,bath
